key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
75,"w1d2_battle",369,1,20020,False,0,0,0,108,3,0,0,0,0,0,50,50,52,0,True,True,True,False,False,0,True,False,True,False,False,False,True,"A Relic Reborn: the Hydra",4,8,2017,8,112055,0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
76,"r1fb",366,1,20021,False,0,0,0,108,3,0,0,0,0,0,50,50,50,0,True,True,True,False,False,0,True,False,True,False,False,False,True,"Battle on the Big Bridge",4,8,2018,9,112054,0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
77,"f1fb",374,1,20022,False,0,0,0,108,3,0,0,0,0,0,50,50,65,0,True,True,True,False,False,0,True,False,True,False,False,False,True,"the Striking Tree (Hard)",4,8,2019,17,112062,0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
78,"f1fb_2",375,1,20023,False,0,0,0,108,3,0,0,0,0,0,50,50,85,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"the Striking Tree (Extreme)",4,19,2020,106,112063,0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
79,"r1fc",377,1,20024,False,0,0,0,108,3,0,0,0,0,0,50,50,80,0,True,True,True,False,False,0,True,False,True,False,False,False,True,"Akh Afah Amphitheatre (Hard)",4,8,2021,18,112073,0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
80,"r1fc_2",378,1,20025,False,0,0,0,108,3,0,0,0,0,0,50,50,95,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"Akh Afah Amphitheatre (Extreme)",4,19,2022,107,112074,0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
81,"w1d7_battle",142,1,20026,False,0,0,0,108,3,0,0,0,0,0,50,50,80,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"the Dragon's Neck",4,8,2023,10,112075,0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
82,"f1f3_battle",394,1,20027,False,0,0,0,108,3,0,0,0,0,0,50,50,95,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"Urth's Fount",4,8,2024,19,112065,0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
83,"r1fd",143,1,20028,False,0,0,0,108,3,0,0,0,0,0,50,50,90,0,True,True,True,False,False,0,True,False,True,False,False,False,True,"the Steps of Faith",4,8,2025,6,112082,0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
84,"z1e9",426,1,20029,False,0,0,0,108,3,0,0,0,0,0,50,50,90,0,True,True,True,False,False,0,True,False,True,False,False,False,True,"the Chrysalis",4,8,2026,5,112081,0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
85,"f1d3_battle",396,1,20030,False,0,0,0,108,3,0,0,0,0,0,50,50,90,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"Battle in the Big Keep",4,8,2027,11,112080,0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
86,"d2fa",432,1,20031,False,1,0,0,108,3,0,0,0,0,0,53,54,0,0,True,True,True,False,False,0,True,False,True,False,False,False,True,"Thok ast Thok (Hard)",4,9,2028,110,112103,0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
87,"d2fa_2",446,1,20032,False,1,0,0,108,3,0,0,0,0,0,60,60,175,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"Thok ast Thok (Extreme)",4,20,2029,121,112107,0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88,"a2fa",436,1,20033,False,1,0,0,108,3,0,0,0,0,0,57,58,0,0,True,True,True,False,False,0,True,False,True,False,False,False,True,"the Limitless Blue (Hard)",4,9,2030,111,112104,0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
89,"a2fa_2",447,1,20034,False,1,0,0,108,3,0,0,0,0,0,60,60,165,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"the Limitless Blue (Extreme)",4,20,2031,120,112105,0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
90,"a2fb",437,1,20035,False,1,0,0,108,3,0,0,0,0,0,60,60,142,0,True,True,True,False,False,0,True,False,True,False,False,False,True,"the Singularity Reactor",4,9,2032,112,112106,0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
91,"a2fb_2",448,1,20036,False,1,0,0,108,3,0,0,0,0,0,60,60,190,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"the Minstrel's Ballad: Thordan's Reign",4,20,2033,122,112122,0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92,"l1r1",174,1,30001,False,0,0,0,108,4,0,0,0,0,0,50,50,50,0,True,True,True,False,False,3,True,False,True,False,False,False,True,"the Labyrinth of the Ancients",5,14,3001,1,112033,0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93,"s1b1",241,1,30002,False,0,0,0,108,3,0,0,0,0,0,50,50,70,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"the Binding Coil of Bahamut - Turn 1",5,10,3002,4,112043,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
94,"s1b2",242,1,30003,False,0,0,0,108,3,0,0,0,0,0,50,50,73,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"the Binding Coil of Bahamut - Turn 2",5,10,3003,5,112044,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95,"s1b3",243,1,30004,False,0,0,0,108,3,0,0,0,0,0,50,50,70,0,True,True,True,False,False,0,True,False,True,False,False,False,True,"the Binding Coil of Bahamut - Turn 3",5,10,3004,6,112045,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
96,"s1b4",244,1,30005,False,0,0,0,108,3,0,0,0,0,0,50,50,77,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"the Binding Coil of Bahamut - Turn 4",5,10,3005,7,112046,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
97,"s1b5",245,1,30006,False,0,0,0,108,3,0,0,0,0,0,50,50,82,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"the Binding Coil of Bahamut - Turn 5",5,10,3006,8,112047,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
98,"f1b1",355,1,30007,False,0,0,0,108,3,0,0,0,0,0,50,50,90,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"the Second Coil of Bahamut - Turn 1",5,10,3007,9,112038,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
99,"f1b2",356,1,30008,False,0,0,0,108,3,0,0,0,0,0,50,50,95,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"the Second Coil of Bahamut - Turn 2",5,10,3008,10,112039,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100,"f1b3",357,1,30009,False,0,0,0,108,3,0,0,0,0,0,50,50,100,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"the Second Coil of Bahamut - Turn 3",5,10,3009,11,112040,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
101,"f1b4",358,1,30010,False,0,0,0,108,3,0,0,0,0,0,50,50,105,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"the Second Coil of Bahamut - Turn 4",5,10,3010,12,112041,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
102,"l1r2",372,1,30011,False,0,0,0,108,4,0,0,0,0,0,50,50,70,0,True,True,True,False,False,3,True,False,True,False,False,False,True,"Syrcus Tower",5,14,3011,2,112061,0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
103,"f1b1_2",380,1,30012,False,0,0,0,108,3,0,0,0,0,0,50,50,105,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"the Second Coil of Bahamut (Savage) - Turn 1",5,12,3012,17,112038,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
104,"f1b2_2",381,1,30013,False,0,0,0,108,3,0,0,0,0,0,50,50,105,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"the Second Coil of Bahamut (Savage) - Turn 2",5,12,3013,18,112039,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
105,"f1b3_2",382,1,30014,False,0,0,0,108,3,0,0,0,0,0,50,50,105,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"the Second Coil of Bahamut (Savage) - Turn 3",5,12,3014,19,112040,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
106,"f1b4_2",383,1,30015,False,0,0,0,108,3,0,0,0,0,0,50,50,105,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"the Second Coil of Bahamut (Savage) - Turn 4",5,12,3015,20,112041,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
107,"w1b1",193,1,30016,False,0,0,0,108,3,0,0,0,0,0,50,50,110,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"the Final Coil of Bahamut - Turn 1",5,10,3016,13,112069,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
108,"w1b2",194,1,30017,False,0,0,0,108,3,0,0,0,0,0,50,50,115,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"the Final Coil of Bahamut - Turn 2",5,10,3017,14,112070,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
