key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
139,10161,1,39,5099,1,5065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,-1,0,0,0,False,50,100,50,0,0,0,0,0,0,True,True,True,0,0,False,0
140,10162,1,39,1781,1,5058,3,5373,1,5282,1,5065,1,0,0,0,0,0,0,0,0,2,5,5,4,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
141,10163,1,39,1711,1,5079,1,5065,1,5373,1,5504,1,0,0,0,0,0,0,0,0,2,5,5,4,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
142,10165,1,39,2425,1,5065,1,5373,1,5260,1,0,0,0,0,0,0,0,0,0,0,2,5,5,4,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
143,10164,1,39,2323,1,5065,1,5099,1,5373,1,0,0,0,0,0,0,0,0,0,0,2,5,5,4,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
144,10169,1,40,2400,1,5065,1,5099,1,5373,1,0,0,0,0,0,0,0,0,0,0,2,5,5,4,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
145,10166,1,40,1786,1,5065,2,5371,1,5066,1,5058,1,0,0,0,0,0,0,0,0,2,5,5,4,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
146,10170,1,40,2439,1,5065,1,5373,1,5485,1,0,0,0,0,0,0,0,0,0,0,2,5,5,4,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
147,10167,1,40,2337,1,5065,1,5373,1,5485,1,0,0,0,0,0,0,0,0,0,0,2,5,5,4,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
148,10168,1,40,2363,1,5065,2,5282,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,4,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
149,10175,1,41,2516,1,5065,1,5374,1,5262,1,0,0,0,0,0,0,0,0,0,0,2,5,5,4,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
150,10177,1,41,2568,1,5065,1,5374,1,5262,1,0,0,0,0,0,0,0,0,0,0,2,5,5,4,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
151,10174,1,41,2490,1,5065,2,5374,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,4,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
152,10176,1,41,2542,1,5065,1,5373,1,5505,1,0,0,0,0,0,0,0,0,0,0,2,5,5,4,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
153,10178,1,42,5059,1,5116,2,5111,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,-1,0,0,0,False,50,100,50,0,0,0,0,0,0,True,True,True,0,0,False,0
154,10183,1,42,2388,1,5065,1,5099,1,5485,1,0,0,0,0,0,0,0,0,0,0,2,5,5,5,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
155,10187,1,43,5094,1,5059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,-1,0,0,0,False,50,100,50,0,0,0,0,0,0,True,True,True,0,0,False,0
156,10179,1,42,1657,1,5059,2,5373,1,5282,1,5066,1,0,0,0,0,0,0,0,0,2,5,5,5,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
157,10180,1,42,1723,1,5059,2,5282,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,5,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
158,10188,1,43,1659,1,5059,2,5436,1,5262,1,0,0,0,0,0,0,0,0,0,0,2,5,5,5,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
159,10189,1,43,1796,1,5059,2,5414,1,5505,1,0,0,0,0,0,0,0,0,0,0,2,5,5,5,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
160,10199,1,45,1801,1,5059,2,5374,1,5196,1,5058,1,0,0,0,0,0,0,0,0,2,6,5,5,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
161,10203,1,45,2352,1,2351,1,5376,1,5282,1,5486,1,0,0,0,0,0,0,0,0,2,6,5,5,0,0,True,150,75,100,0,0,0,0,0,0,False,True,True,0,0,False,0
162,10208,1,46,2325,1,5059,1,5094,1,5376,1,0,0,0,0,0,0,0,0,0,0,2,6,5,5,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
163,10209,1,46,2427,1,5059,1,5066,1,5376,1,5262,1,0,0,0,0,0,0,0,0,2,6,5,5,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
164,10211,1,47,2402,1,5059,1,5094,1,5376,1,5183,1,5066,1,0,0,0,0,0,0,2,6,5,5,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
165,10210,1,47,2377,1,5059,1,5074,1,5376,1,5094,1,0,0,0,0,0,0,0,0,2,6,5,5,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
166,10215,1,48,2530,1,5059,1,5074,1,5376,1,5282,1,0,0,0,0,0,0,0,0,2,6,5,6,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
167,10220,1,49,2556,1,5059,1,5376,1,5282,1,5436,1,5322,1,0,0,0,0,0,0,2,6,5,6,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
168,10216,1,49,1663,1,5059,2,5374,1,5505,1,5465,1,0,0,0,0,0,0,0,0,2,6,5,6,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
169,10218,1,49,1733,1,5074,1,5059,1,5374,1,5505,1,5063,1,0,0,0,0,0,0,2,6,5,6,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
170,10806,2,1,5056,1,5106,2,5107,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-1,0,0,0,False,50,100,67,0,0,0,0,0,0,True,True,True,0,0,False,0
171,10808,2,2,5091,1,5056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-1,0,0,0,False,50,100,67,0,0,0,0,0,0,True,True,True,0,0,False,0
172,10807,2,2,5081,1,5056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-1,0,0,0,False,50,100,67,0,0,0,0,0,0,True,True,True,0,0,False,0
173,10809,2,3,5071,1,5056,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-1,0,0,0,False,50,100,67,0,0,0,0,0,0,True,True,True,0,0,False,0
174,10810,2,3,2468,1,5071,1,5091,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
175,10811,2,4,2494,1,5071,1,5361,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
176,10812,2,5,2226,1,5071,2,5361,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
177,10813,2,6,3011,1,5081,3,5324,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
178,10814,2,7,3767,1,5071,1,5081,1,5275,1,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
179,10815,2,8,2656,1,5071,1,5081,1,5275,1,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
180,10816,2,8,2662,1,5071,1,5056,1,5091,1,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
181,10818,2,9,3540,1,5071,1,5091,1,5275,1,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
182,10817,2,9,2469,1,5071,1,5091,1,5062,1,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
183,10820,2,10,2664,1,5071,1,5091,1,5062,1,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
184,10819,2,10,2230,1,5071,2,5091,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
185,10821,2,11,2495,1,5071,1,5364,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
186,10822,2,11,3972,1,5071,2,5276,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
187,10824,2,12,3026,1,5071,2,5081,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
188,10823,2,12,2673,1,5071,2,5081,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
189,10825,2,13,5057,1,5111,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-1,0,0,0,False,50,100,67,0,0,0,0,0,0,True,True,True,0,0,False,0
190,10826,2,13,3775,1,5071,2,5081,1,5276,1,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
191,10828,2,14,5092,1,5057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-1,0,0,0,False,50,100,67,0,0,0,0,0,0,True,True,True,0,0,False,0
192,10827,2,14,5072,1,5057,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-1,0,0,0,False,50,100,67,0,0,0,0,0,0,True,True,True,0,0,False,0
193,10829,2,14,3544,1,5071,2,5092,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
194,10830,2,15,5082,1,5057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-1,0,0,0,False,50,100,58,0,0,0,0,0,0,True,True,True,0,0,False,0
195,10834,2,15,2231,1,5071,1,5056,1,5092,1,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
196,10833,2,15,2496,1,5072,1,5364,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
197,10832,2,15,2470,1,2469,1,5091,1,5063,1,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,0,True,150,75,100,0,0,0,0,0,0,False,True,True,0,0,False,0
198,10835,2,16,2680,1,2664,1,5062,1,5063,1,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,0,True,150,75,100,0,0,0,0,0,0,False,True,True,0,0,False,0
199,10836,2,16,3550,1,3540,1,5091,1,5275,1,5063,1,0,0,0,0,0,0,0,0,3,1,5,1,0,0,True,150,75,100,0,0,0,0,0,0,False,True,True,0,0,False,0
200,10837,2,17,2236,1,5072,2,5367,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
201,10838,2,18,2471,1,5072,1,5091,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
202,10839,2,18,2497,1,5072,1,5367,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
203,10842,2,19,3793,1,5072,2,5081,1,5276,1,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
204,10840,2,19,2708,1,5072,1,5057,1,5092,1,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
205,10841,2,19,3985,1,5072,2,5277,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
206,10846,2,20,3563,1,5072,2,5082,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
207,10845,2,20,3045,1,5072,2,5082,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
208,10844,2,20,2712,1,5072,2,5082,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
209,10843,2,20,2239,1,2231,1,5056,1,5092,1,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,0,True,150,75,100,0,0,0,0,0,0,False,True,True,0,0,False,0
210,10848,2,21,3557,1,5072,1,5277,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,1,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
211,10847,2,21,2241,1,5072,2,5998,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,1,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
212,10849,2,22,2723,1,5072,2,5092,1,5277,1,0,0,0,0,0,0,0,0,0,0,3,2,5,1,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
213,10850,2,22,3802,1,5057,1,5277,1,5319,1,0,0,0,0,0,0,0,0,0,0,3,2,5,1,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
214,10851,2,23,2472,1,5072,1,5092,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,1,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
215,10855,2,23,3804,1,5072,2,5057,1,5277,1,0,0,0,0,0,0,0,0,0,0,3,2,5,1,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
216,10854,2,23,3574,1,5072,1,5057,1,5277,1,0,0,0,0,0,0,0,0,0,0,3,2,5,1,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
217,10853,2,23,3057,1,5072,1,5277,2,5064,1,0,0,0,0,0,0,0,0,0,0,3,2,5,1,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
218,10852,2,23,2498,1,5072,1,5368,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,1,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
219,10857,2,24,2725,1,2708,1,5092,1,5063,1,0,0,0,0,0,0,0,0,0,0,3,2,5,2,0,0,True,150,75,100,0,0,0,0,0,0,False,True,True,0,0,False,0
220,10856,2,24,2242,1,5072,2,5092,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,2,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
221,10858,2,24,3998,1,5072,3,5277,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,2,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
222,10859,2,25,3068,1,5072,4,5063,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,2,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
223,10860,2,25,3579,1,5072,3,5082,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,2,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
224,10861,2,25,3352,1,5057,3,5082,2,5277,1,0,0,0,0,0,0,0,0,0,0,3,2,5,2,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
225,10862,2,26,5058,1,5528,1,5111,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,-1,0,0,0,False,50,100,58,0,0,0,0,0,0,True,True,True,0,0,False,0
226,10864,2,26,2473,1,2472,1,5092,1,5063,1,0,0,0,0,0,0,0,0,0,0,3,2,5,2,0,0,True,150,75,100,0,0,0,0,0,0,False,True,True,0,0,False,0
227,10865,2,27,5073,1,5058,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-1,0,0,0,False,50,100,58,0,0,0,0,0,0,True,True,True,0,0,False,0
228,10866,2,27,5093,1,5058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-1,0,0,0,False,50,100,58,0,0,0,0,0,0,True,True,True,0,0,False,0
229,10869,2,27,2248,1,5072,3,5092,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
230,10868,2,27,2499,1,5073,1,5368,1,5528,1,0,0,0,0,0,0,0,0,0,0,3,3,5,2,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
231,10870,2,28,5083,1,5058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-1,0,0,0,False,50,100,58,0,0,0,0,0,0,True,True,True,0,0,False,0
232,10872,2,28,4007,1,5073,2,5277,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
233,10871,2,28,3096,1,5083,3,5326,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
234,10875,2,29,2753,1,5072,1,5058,1,5093,1,5073,1,0,0,0,0,0,0,0,0,3,3,5,2,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
235,10873,2,29,2474,1,5073,1,5093,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
236,10874,2,29,2500,1,5073,1,5367,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
237,10878,2,30,3599,1,5073,2,5083,1,5280,1,5063,1,0,0,0,0,0,0,0,0,3,3,5,3,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
238,10877,2,30,3102,1,5073,2,5082,1,5063,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
239,10879,2,30,3825,1,5073,2,5083,1,5280,1,5063,1,0,0,0,0,0,0,0,0,3,3,5,3,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
240,10876,2,30,2755,1,5073,2,5082,1,5063,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
241,10880,2,30,3833,1,5073,1,5277,1,5320,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
242,10883,2,31,3586,1,5073,1,5277,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
243,10884,2,31,4009,1,5073,2,5282,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
244,10881,2,31,2257,1,5073,1,5058,2,5371,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
245,10882,2,31,2765,1,5073,2,5093,1,5280,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
246,10887,2,32,3835,1,5073,2,5058,1,5277,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
247,10886,2,32,3605,1,5073,1,5058,1,5280,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
248,10885,2,32,3118,1,5073,1,5277,2,5064,1,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
249,10889,2,33,2260,1,2239,1,5064,1,5092,1,0,0,0,0,0,0,0,0,0,0,3,4,5,3,0,0,True,150,75,100,0,0,0,0,0,0,False,True,True,0,0,False,0
250,10888,2,33,2501,1,5073,1,5371,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
251,10890,2,34,2475,1,5073,1,5093,1,5064,1,5198,1,0,0,0,0,0,0,0,0,3,4,5,3,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
252,10894,2,34,4024,1,5073,3,5277,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
253,10892,2,34,3127,1,5073,4,5063,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
254,10893,2,34,3614,1,5073,3,5083,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
255,10891,2,34,2262,1,2242,1,5092,2,5280,1,0,0,0,0,0,0,0,0,0,0,3,4,5,3,0,0,True,150,75,100,0,0,0,0,0,0,False,True,True,0,0,False,0
256,10897,2,35,3386,1,5058,3,5083,2,5282,1,0,0,0,0,0,0,0,0,0,0,3,4,5,3,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
257,10898,2,35,3847,1,5282,1,5073,1,5093,1,5318,1,0,0,0,0,0,0,0,0,3,4,5,3,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
258,10895,2,35,2786,1,5072,1,5073,1,5093,1,5058,1,0,0,0,0,0,0,0,0,3,4,5,3,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
259,10896,2,35,3619,1,5072,1,5073,1,5093,1,5282,1,0,0,0,0,0,0,0,0,3,4,5,3,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
260,10900,2,36,5065,1,5114,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,-1,0,0,0,False,50,100,50,0,0,0,0,0,0,True,True,True,0,0,False,0
261,10901,2,36,2502,1,5073,1,5373,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
262,10902,2,37,5089,1,5065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,-1,0,0,0,False,50,100,50,0,0,0,0,0,0,True,True,True,0,0,False,0
263,10903,2,37,5099,1,5065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,-1,0,0,0,False,50,100,50,0,0,0,0,0,0,True,True,True,0,0,False,0
264,10904,2,37,2268,1,5073,1,5093,1,5057,2,5998,1,0,0,0,0,0,0,0,0,3,4,5,4,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
265,10906,2,38,5079,1,5065,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,-1,0,0,0,False,50,100,50,0,0,0,0,0,0,True,True,True,0,0,False,0
266,10916,2,40,3142,1,5436,1,5282,2,5058,1,0,0,0,0,0,0,0,0,0,0,3,5,5,4,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
267,10915,2,40,2802,1,5079,2,5099,1,5282,1,0,0,0,0,0,0,0,0,0,0,3,5,5,4,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
268,10914,2,40,2476,1,5079,1,5099,1,5058,1,5201,1,0,0,0,0,0,0,0,0,3,5,5,4,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
269,10920,2,41,3858,1,5079,1,5282,1,5065,1,5321,1,0,0,0,0,0,0,0,0,3,5,5,4,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
270,10918,2,41,2817,1,5073,1,5079,1,5099,1,5065,1,0,0,0,0,0,0,0,0,3,5,5,4,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
271,10927,2,42,3861,1,5284,1,5079,1,5099,1,5056,1,5321,1,0,0,0,0,0,0,3,5,5,5,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
272,10924,2,42,2819,1,5079,1,5099,1,5277,1,0,0,0,0,0,0,0,0,0,0,3,5,5,5,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
273,10922,2,42,5059,1,5116,2,5111,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,-1,0,0,0,False,50,100,50,0,0,0,0,0,0,True,True,True,0,0,False,0
274,10919,2,41,3623,1,5079,1,5282,1,5284,1,0,0,0,0,0,0,0,0,0,0,3,5,5,4,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
275,10928,2,42,3868,1,5079,1,5089,2,5277,1,5321,1,0,0,0,0,0,0,0,0,3,5,5,5,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
276,10925,2,42,2827,1,5079,1,5089,2,5277,1,0,0,0,0,0,0,0,0,0,0,3,5,5,5,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
277,10926,2,42,3174,1,5089,3,5328,1,5073,1,5277,1,0,0,0,0,0,0,0,0,3,5,5,5,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
278,10929,2,43,5074,1,5059,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,-1,0,0,0,False,50,100,50,0,0,0,0,0,0,True,True,True,0,0,False,0
279,10930,2,43,5084,1,5059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,-1,0,0,0,False,50,100,50,0,0,0,0,0,0,True,True,True,0,0,False,0
280,10932,2,43,3642,1,5073,1,5079,1,5099,1,5284,1,0,0,0,0,0,0,0,0,3,5,5,5,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
281,10931,2,43,2503,1,5074,1,5374,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,5,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
282,10937,2,44,5094,1,5059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,-1,0,0,0,False,50,100,50,0,0,0,0,0,0,True,True,True,0,0,False,0
283,10940,2,44,2830,1,2802,1,5099,1,5284,1,0,0,0,0,0,0,0,0,0,0,3,5,5,5,0,0,True,150,75,100,0,0,0,0,0,0,False,True,True,0,0,False,0
284,10942,2,44,3654,1,5074,2,5282,1,5285,1,0,0,0,0,0,0,0,0,0,0,3,5,5,5,0,0,True,100,100,100,0,0,0,0,0,0,True,True,True,0,0,False,0
