key,0,1,2,3,4,5,6,7
442,"Coeurl o' Nine Tails",0,"Coeurl o' Nine Tails",0,0,1,0,0
443,"comesmite",0,"comesmites",0,0,1,0,0
444,"Graffias",0,"Graffias",0,0,1,1,1
445,"stagnant water sprite",0,"stagnant water sprites",0,0,1,1,0
446,"Asipatra",0,"Asipatra",0,0,1,0,1
447,"Matagaigai",0,"Matagaigai",0,0,1,0,1
448,"Lou Carcolh",0,"Lou Carcolh",0,0,1,0,1
449,"Jackanapes",0,"Jackanapes",0,0,1,0,0
450,"Spenser of the Bottomless Cup",0,"Spenser of the Bottomless Cup",0,0,1,0,1
451,"Yabi Two-tails",0,"Yabi Two-tails",0,0,1,1,1
452,"Curupira",0,"Curupira",0,0,1,0,1
453,"Wood Wailer sentry",0,"Wood Wailer sentries",0,0,1,0,0
454,"disorderly adventurer",0,"disorderly adventurers",0,0,1,0,0
455,"void soulcounter",0,"void soulcounters",0,0,1,0,0
456,"inconspicuous imp",0,"inconspicuous imps",0,1,1,0,0
457,"unbalanced bandit",0,"unbalanced bandits",0,1,1,0,0
458,"foraging doe",0,"foraging does",0,0,1,1,0
459,"vile gnat",0,"vile gnats",0,0,1,0,0
460,"foraging stag",0,"foraging stags",0,0,1,0,0
461,"banemite",0,"banemites",0,0,1,0,0
462,"snapscales",0,"snapscales",0,0,1,0,0
463,"slithertwine",0,"slithertwines",0,0,1,0,0
464,"goblin outlaw",0,"goblin outlaws",0,0,1,0,0
465,"Stikflix Grumblytoss",0,"Stikflix Grumblytoss",0,0,1,0,1
466,"domesticated banemite",0,"domesticated banemites",0,0,1,0,0
467,"fachan",0,"fachans",0,0,1,0,0
468,"pack ziz",0,"pack ziz",0,0,1,0,0
469,"milkroot mandragora",0,"milkroot mandragoras",0,0,1,0,0
470,"Briaxio of the Well",0,"Briaxio of the Well",0,0,1,0,1
471,"angry sow",0,"angry sows",0,1,1,1,0
472,"rotting sentinel",0,"rotting sentinels",0,0,1,0,0
473,"mischief-maker imp",0,"mischief-maker imps",0,0,1,0,0
474,"seven-year gnat",0,"seven-year gnats",0,0,1,0,0
475,"alpha stag",0,"alpha stags",0,1,1,0,0
476,"wanted goblin",0,"wanted goblins",0,0,1,0,0
477,"lush morbol",0,"lush morbols",0,0,1,0,0
478,"Kupni Kapp",0,"Kupni Kapp",0,0,1,1,1
479,"Guttrix Sliverpicks",0,"Guttrix Sliverpicks",0,0,1,0,1
480,"figgy pudding",0,"figgy puddings",0,0,1,0,0
481,"greatwing ked",0,"greatwing keds",0,0,1,0,0
482,"nutcracker squirrel",0,"nutcracker squirrels",0,0,1,0,0
483,"lordless cutpurse",0,"lordless cutpurses",0,0,1,0,0
484,"redcap",0,"redcaps",0,0,1,0,0
485,"bark weevil",0,"bark weevils",0,0,1,0,0
486,"stinging syrphid cloud",0,"stinging syrphid clouds",0,0,1,0,0
487,"suckling hoglet",0,"suckling hoglets",0,0,1,0,0
488,"lordless footpad",0,"lordless footpads",0,0,1,0,0
489,"yarzon invader",0,"yarzon invaders",0,0,1,0,0
490,"midge cloud",0,"midge clouds",0,0,1,0,0
491,"wandering wisp",0,"wandering wisps",0,0,1,0,0
492,"trickster imp",0,"trickster imps",0,0,1,0,0
493,"zombie Wailer",0,"zombie Wailers",0,0,1,0,0
494,"wight Wailer",0,"wight Wailers",0,0,1,0,0
495,"leafbleed diremite",0,"leafbleed diremites",0,0,1,0,0
496,"leafbleed banemite",0,"leafbleed banemites",0,0,1,0,0
497,"leafbleed ochu",0,"leafbleed ochus",0,0,1,0,0
498,"Zezeroon Stickyfingers",0,"Zezeroon Stickyfingers",0,0,1,0,1
499,"lunging lemur",0,"lunging lemurs",0,0,1,0,0
500,"trancetoad",0,"trancetoads",0,0,1,0,0
501,"despicable devilet",0,"despicable devilets",0,0,1,0,0
502,"greedy hog",0,"greedy hogs",0,0,1,0,0
503,"plump orobon",0,"plump orobon",0,0,1,0,0
504,"loam bogy",0,"loam bogies",0,0,1,0,0
505,"leafbleed morbol",0,"leafbleed morbols",0,0,1,0,0
506,"spawning adamantoise",0,"spawning adamantoises",0,0,1,1,0
507,"orphaned sylph",0,"orphaned sylphs",0,1,1,0,0
508,"angered elm",0,"angered elms",0,1,1,0,0
509,"thickfur doe",0,"thickfur does",0,0,1,0,0
510,"imperial assault craft",0,"imperial assault crafts",0,1,1,0,0
511,"barricade",0,"barricades",0,0,1,0,0
512,"Alux",0,"Alux",0,0,1,0,1
513,"Prince of Pestilence",0,"Prince of Pestilence",0,0,1,1,0
514,"Sirocco",0,"Sirocco",0,0,1,0,1
515,"Coeurlclaw King",0,"Coeurlclaw King",0,0,1,1,0
516,"Dschubba",0,"Dschubba",0,0,1,0,1
517,"Miraudont the Madder",0,"Miraudont the Madder",0,0,1,1,1
518,"serpent recruit",0,"serpent recruits",0,0,1,0,0
519,"Greatloam farmer",0,"Greatloam farmers",0,0,1,0,0
520,"crestfallen merchant",0,"crestfallen merchants",0,0,1,0,0
521,"guild-issue supplies",0,"bundles of guild-issue supplies",0,0,1,0,0
522,"Mun-Tuy sack",0,"Mun-Tuy sacks",0,0,1,0,0
523,"hive gate",0,"hive gates",0,0,1,0,0
524,"bothered beekeeper",0,"bothered beekeepers",0,0,1,0,0
525,"befuddled beekeeper",0,"befuddled beekeepers",0,0,1,0,0
526,"Wood Wailer lance",0,"Wood Wailer lances",0,0,1,0,0
527,"local hunter",0,"local hunters",0,0,1,0,0
528,"North Shroud opo-opo",0,"North Shroud opo-opos",0,0,1,0,0
529,"abused adventurer",0,"abused adventurers",0,1,1,0,0
530,"au courant adventurer",0,"au courant adventurers",0,1,1,0,0
531,"Little Solace sylph",0,"Little Solace sylphs",0,0,1,0,0
532,"Coeurlclaw concubine",0,"Coeurlclaw concubines",0,0,1,0,0
533,"shifty-eyed prospector",0,"shifty-eyed prospectors",0,0,1,0,0
534,"frightened stag",0,"frightened stags",0,0,1,0,0
535,"Jackanapes's bean-bearer",0,"Jackanapes's bean-bearers",0,0,1,0,1
536,"sylph pillow",0,"sylph pillows",0,0,1,0,0
537,"首",0,"",0,0,1,0,0
538,"tempered sylph",0,"tempered sylphs",0,0,1,0,0
539,"lunar golem",0,"lunar golems",0,0,1,0,0
540,"Redbelly conspirator",0,"Redbelly conspirators",0,0,1,0,0
541,"striking dummy",0,"striking dummies",0,0,1,0,0
542,"charging hog",0,"charging hogs",0,0,1,0,0
543,"enchanted funguar",0,"enchanted funguars",0,1,1,0,0
544,"longclaw galago",0,"longclaw galagos",0,0,1,0,0
545,"honeydipper imp",0,"honeydipper imps",0,0,1,0,0
546,"3rd Cohort bestiarius",0,"3rd Cohort bestiarii",0,0,1,0,0
547,"Redbelly gatewatch",0,"Redbelly gatewatches",0,0,1,0,0
548,"Kottos",0,"Kottos",0,0,1,0,1
549,"Redbelly navvy",0,"Redbelly navvies",0,0,1,0,0
550,"Coeurlclaw trapper",0,"Coeurlclaw trappers",0,0,1,0,0
551,"goblin robber",0,"goblin robbers",0,0,1,0,0
552,"stone golem",0,"stone golems",0,0,1,0,0
553,"honeybee swarm",0,"honeybee swarms",0,0,1,0,0
554,"Ichorous Ire",0,"Ichorous Ire",0,0,1,0,1
555,"blasting cap",0,"blasting caps",0,0,1,0,0
556,"Wood Wailer captain",0,"Wood Wailer captains",0,0,1,0,0
557,"the Black Eft",0,"the Black Efts",0,0,1,0,1
558,"Nunyunuwi",0,"Nunyunuwi",0,0,1,0,1
559,"shelfeye Reaver",0,"shelfeye Reavers",0,0,1,0,0
560,"snipper",0,"snippers",0,0,1,0,0
561,"megalocrab",0,"megalocrabs",0,0,1,0,0
562,"kobold quarryman",0,"kobold quarrymen",0,0,1,0,0
563,"aurelia",0,"aureliae",0,1,1,0,0
564,"potter wasp swarm",0,"potter wasp swarms",0,0,1,0,0
565,"trenchtooth Sahagin",0,"trenchtooth Sahagin",0,0,1,0,0
566,"midland condor",0,"midland condors",0,0,1,0,0
567,"Sylphlands condor",0,"Sylphlands condors",0,0,1,0,0
568,"Maisenta Hawke",0,"Maisenta Hawke",0,0,1,0,1
569,"Hastridie Hawke",0,"Hastridie Hawke",0,0,1,0,1
570,"Qiqirn beachcomber",0,"Qiqirn beachcombers",0,0,1,0,0
571,"Thavnairian miteling",0,"Thavnairian mitelings",0,0,1,0,0
572,"Thavnairian mite",0,"Thavnairian mites",0,0,1,0,0
573,"sweet trap",0,"sweet traps",0,0,1,0,0
574,"snipping shrew",0,"snipping shrews",0,0,1,0,0
575,"silver coblyn",0,"silver coblyns",0,0,1,0,0
576,"spriggan chumbler",0,"spriggan chumblers",0,0,1,0,0
577,"untamed shrew",0,"untamed shrews",0,1,1,0,0
578,"",0,"",0,0,0,0,0
579,"Redbelly lookout",0,"Redbelly lookouts",0,0,1,0,0
580,"Redbelly sharpeye",0,"Redbelly sharpeyes",0,0,1,0,0
581,"Keroucene the Betrayer",0,"Keroucene the Betrayer",0,0,1,0,1
582,"Keroucene's lackey",0,"Keroucene's lackeys",0,0,1,0,0
583,"sylvan budnapper",0,"sylvan budnappers",0,0,1,0,0
584,"3rd Cohort bestiarius",0,"3rd Cohort bestiarii",0,0,1,0,0
585,"Coeurlclaw catspaw",0,"Coeurlclaw catspaws",0,0,1,0,0
586,"3rd Cohort bestiarius",0,"3rd Cohort bestiarii",0,0,1,0,0
587,"buzzing djigga",0,"buzzing djiggas",0,0,1,0,0
588,"Mun-Tuy lemur",0,"Mun-Tuy lemurs",0,0,1,0,0
589,"dwarf diremite",0,"dwarf diremites",0,0,1,0,0
590,"northern vulture",0,"northern vultures",0,0,1,0,0
591,"glowering glowfly",0,"glowering glowflies",0,0,1,0,0
592,"lumber toad",0,"lumber toads",0,0,1,0,0
593,"honeybee swarm",0,"honeybee swarms",0,0,1,0,0
594,"tainted wind sprite",0,"tainted wind sprites",0,0,1,0,0
595,"ocher jelly",0,"ocher jellies",0,1,1,0,0
596,"Akoman",0,"Akoman",0,1,1,0,1
597,"Nezul Cattlan the Violator",0,"Nezul Cattlan the Violator",0,0,1,0,1
598,"Leih Aliapoh",0,"Leih Aliapoh",0,0,1,1,1
599,"Silvairre the Virtuous",0,"Silvairre the Virtuous",0,0,1,0,1
600,"Pawah Mujuuk the Ghost",0,"Pawah Mujuuk the Ghost",0,0,1,1,1
601,"Coeurlclaw falconer",0,"Coeurlclaw falconers",0,0,1,0,0
602,"hunting falcon",0,"hunting falcons",0,0,1,0,0
603,"riverbank yarzon",0,"riverbank yarzons",0,0,1,0,0
604,"Spirithold glowfly",0,"Spirithold glowflies",0,0,1,0,0
605,"young anole",0,"young anoles",0,0,1,0,0
606,"lockbreaker imp",0,"lockbreaker imps",0,0,1,0,0
607,"angered elm",0,"angered elms",0,1,1,0,0
608,"alpha wolf",0,"alpha wolves",0,1,1,0,0
609,"soft-spoken lancer",0,"soft-spoken lancers",0,0,1,0,0
610,"grizzled lancer",0,"grizzled lancers",0,0,1,0,0
611,"sharp-eyed lancer",0,"sharp-eyed lancers",0,0,1,0,0
612,"blood bat",0,"blood bats",0,0,1,0,0
613,"red balloon",0,"red balloons",0,0,1,0,0
614,"Foulques of the Mist",0,"Foulques of the Mist",0,0,1,0,1
615,"wild-eyed treant",0,"wild-eyed treants",0,0,1,0,0
616,"clay golem",0,"clay golems",0,0,1,0,0
617,"masked mage",0,"masked mages",0,0,1,0,0
618,"Drooling Daisy",0,"Drooling Daisy",0,0,1,1,1
619,"Yda",0,"Yda",0,0,1,1,1
620,"Papalymo",0,"Papalymo",0,0,1,0,1
621,"Gods' Quiver bow",0,"Gods' Quiver bows",0,0,1,0,0
622,"Wood Wailer lance",0,"Wood Wailer lances",0,0,1,0,0
623,"lumber toad",0,"lumber toads",0,0,1,0,0
624,"",0,"",0,0,0,0,0
625,"servitor's lantern",0,"servitor's lanterns",0,0,1,0,0
626,"Foulques",0,"Foulques",0,0,1,0,1
627,"Thibain the Blunt",0,"Thibain the Blunt",0,0,1,0,1
628,"Sylphie Sweetwind",0,"Sylphie Sweetwind",0,0,1,1,1
629,"Copperbell coblyn",0,"Copperbell coblyns",0,0,1,0,0
630,"Mark XLIII anti-aircraft cannon",0,"Mark XLIII anti-aircraft cannons",0,0,1,0,0
631,"spriggan copper copper",0,"spriggan copper coppers",0,0,1,0,0
632,"huge hornet",0,"huge hornets",0,0,1,0,0
633,"manor maidservant",0,"manor maidservants",0,0,1,1,0
634,"mirrorknight",0,"mirrorknights",0,0,1,0,0
635,"scaphite",0,"scaphites",0,0,1,0,0
636,"thickshell",0,"thickshells",0,0,1,0,0
637,"dragonfly",0,"dragonflies",0,0,1,0,0
638,"stoneshell",0,"stoneshells",0,0,1,0,0
639,"colibri",0,"colibri",0,0,1,0,0
640,"pugil",0,"pugils",0,0,1,0,0
641,"wespe",0,"wespes",0,0,1,0,0
642,"mud pugil",0,"mud pugils",0,0,1,0,0
643,"uragnite",0,"uragnites",0,1,1,0,0
644,"killer mantis",0,"killer mantises",0,0,1,0,0
645,"mudpuppy",0,"mudpuppies",0,0,1,0,0
646,"gigas bonze",0,"gigas bonzes",0,0,1,0,0
647,"gigas shramana",0,"gigas shramanas",0,0,1,0,0
648,"gigas sozu",0,"gigas sozu",0,0,1,0,0
649,"gigas bhikkhu",0,"gigas bhikkhus",0,0,1,0,0
650,"daring harrier",0,"daring harriers",0,0,1,0,0
651,"raging harrier",0,"raging harriers",0,0,1,0,0
652,"hexing harrier",0,"hexing harriers",0,0,1,0,0
653,"snow wolf",0,"snow wolves",0,0,1,0,0
654,"bull behemoth",0,"bull behemoths",0,0,1,0,0
655,"behemoth",0,"behemoths",0,0,1,0,0
656,"wyvern",0,"wyverns",0,0,1,0,0
657,"thrustaevis",0,"thrustaevis",0,0,1,0,0
658,"vodoriga",0,"vodorigas",0,0,1,0,0
659,"snow wolf pup",0,"snow wolf pups",0,0,1,0,0
660,"Ixali wildtalon",0,"Ixali wildtalons",0,1,1,0,0
661,"Ixali stillbeak",0,"Ixali stillbeaks",0,1,1,0,0
662,"Ixali boundwing",0,"Ixali boundwings",0,1,1,0,0
663,"Ixali fearcaller",0,"Ixali fearcallers",0,1,1,0,0
664,"",0,"",0,0,0,0,0
665,"",0,"",0,0,0,0,0
666,"",0,"",0,0,0,0,0
667,"",0,"",0,0,0,0,0
668,"Aldis",0,"Aldis",0,0,1,0,1
669,"",0,"",0,0,0,0,0
670,"",0,"",0,0,0,0,0
671,"",0,"",0,0,0,0,0
672,"",0,"",0,0,0,0,0
673,"",0,"",0,0,0,0,0
674,"menacing mercenary",0,"menacing mercenaries",0,0,1,0,0
675,"mindful mercenary",0,"mindful mercenaries",0,0,1,0,0
676,"Mamool Ja mercenary",0,"Mamool Ja mercenaries",0,0,1,0,0
677,"Mamool Ja mercenary",0,"Mamool Ja mercenaries",0,0,1,0,0
678,"rat king",0,"rat kings",0,0,1,0,0
679,"ラベル削除予定",0,"",0,0,1,0,0
680,"bigger chigoe",0,"bigger chigoes",0,0,1,0,0
681,"even bigger chigoe",0,"even bigger chigoes",0,1,1,0,0
682,"muttonmaw ogre",0,"muttonmaw ogres",0,0,1,0,0
683,"ラベル削除予定",0,"",0,0,1,0,0
684,"cork bulb",0,"cork bulbs",0,0,1,0,0
685,"Dravanian outwatch",0,"Dravanian outwatches",0,0,1,0,0
686,"drive cylinder",0,"drive cylinders",0,0,1,0,0
687,"hoary goobbue",0,"hoary goobbues",0,0,1,0,0
688,"gurangatch",0,"gurangatch",0,0,1,0,0
689,"Mylla Swordsong",0,"Mylla Swordsong",0,0,1,1,1
690,"Aldis, Sword of Nald",0,"Aldis, Sword of Nald",0,0,1,0,1
691,"rimy biast",0,"rimy biasts",0,0,1,0,0
692,"brutish imp",0,"brutish imps",0,0,1,0,0
693,"gruesome gargoyle",0,"gruesome gargoyles",0,0,1,0,0
694,"gnarled gargoyle",0,"gnarled gargoyles",0,0,1,0,0
695,"Ascian conjurer",0,"Ascian conjurers",0,1,1,0,0
696,"hornet cloud",0,"hornet clouds",0,0,1,0,0
697,"Ascian thaumaturge",0,"Ascian thaumaturges",0,1,1,0,0
698,"Zana Lyehga",0,"Zana Lyehga",0,0,1,1,1
699,"malevolent fungus",0,"malevolent fungi",0,0,1,0,0
700,"malevolent squirrel",0,"malevolent squirrels",0,0,1,0,0
701,"malevolent galago",0,"malevolent galagos",0,0,1,0,0
702,"malevolent ked",0,"malevolent keds",0,0,1,0,0
703,"malevolent ochu",0,"malevolent ochus",0,0,1,0,0
704,"malevolent seedling",0,"malevolent seedlings",0,0,1,0,0
705,"malevolent stroper",0,"malevolent stropers",0,0,1,0,0
706,"bone dragon",0,"bone dragons",0,0,1,0,0
707,"platinal",0,"platinals",0,0,1,0,0
708,"Gotwin Halehex",0,"Gotwin Halehex",0,0,1,0,1
709,"void slave",0,"void slaves",0,0,1,0,0
710,"Thanatos",0,"Thanatos",0,0,1,0,1
711,"nemesis",0,"nemeses",0,0,1,0,0
712,"magic pot",0,"magic pots",0,0,1,0,0
713,"Thancred",0,"Thancred",0,0,1,0,1
714,"Owyne",0,"Owyne",0,0,1,0,1
715,"Papashan",0,"Papashan",0,0,1,0,1
716,"spriggan sifter",0,"spriggan sifters",0,0,1,0,0
717,"Garibald",0,"Garibald",0,0,1,0,1
718,"Whiskerwall Kupdi Koop",0,"Whiskerwall Kupdi Koop",0,0,1,0,1
719,"Ruffletuft Kupta Kapa",0,"Ruffletuft Kupta Kapa",0,0,1,0,1
720,"Furryfoot Kupli Kipp",0,"Furryfoot Kupli Kipp",0,0,1,0,1
721,"Woolywart Kupqu Kogi",0,"Woolywart Kupqu Kogi",0,0,1,0,1
722,"Pukla Puki the Pomburner",0,"Pukla Puki the Pomburner",0,0,1,0,1
723,"Puksi Piko the Shaggysong",0,"Puksi Piko the Shaggysong",0,0,1,0,1
724,"Pukna Pako the Tailturner",0,"Pukna Pako the Tailturner",0,0,1,0,1
725,"Good King Moggle Mog XII",0,"Good King Moggle Mog XII",0,0,1,0,1
726,"masked mage",0,"masked mages",0,0,1,0,0
727,"king behemoth",0,"king behemoths",0,0,1,0,0
728,"puroboros",0,"puroboros",0,0,1,0,0
729,"Y'shtola",0,"Y'shtola",0,0,1,1,1
730,"iron giant",0,"iron giants",0,1,1,0,0
731,"comet",0,"comets",0,0,1,0,0
732,"Phlegethon",0,"Phlegethon",0,0,1,0,1
733,"iron claws",0,"iron claws",0,1,1,0,0
734,"Eugennoix",0,"Eugennoix",0,0,1,0,1
735,"Ryssfloh",0,"Ryssfloh",0,0,1,0,1
736,"fire homunculus",0,"fire homunculi",0,0,1,0,0
737,"ice homunculus",0,"ice homunculi",0,1,1,0,0
738,"wind homunculus",0,"wind homunculi",0,0,1,0,0
739,"earth homunculus",0,"earth homunculi",0,1,1,0,0
740,"lightning homunculus",0,"lightning homunculi",0,0,1,0,0
741,"water homunculus",0,"water homunculi",0,0,1,0,0
742,"Lewein",0,"Lewein",0,0,1,0,1
743,"Miraudont",0,"Miraudont",0,0,1,1,1
744,"Ixali chieftain",0,"Ixali chieftains",0,1,1,0,0
745,"",0,"",0,0,0,0,0
746,"",0,"",0,0,0,0,0
747,"",0,"",0,0,0,0,0
748,"",0,"",0,0,0,0,0
749,"",0,"",0,0,0,0,0
750,"???",0,"???",0,0,1,0,1
751,"Hamon Holyfist",0,"Hamon Holyfist",0,0,1,0,1
752,"Kuplu Kopo",0,"Kuplu Kopo",0,0,1,1,1
753,"",0,"",0,0,0,0,0
754,"",0,"",0,0,0,0,0
755,"",0,"",0,0,0,0,0
756,"Temperance of the Alacran",0,"Temperance of the Alacran",0,0,1,0,0
757,"Kindness of the Alacran",0,"Kindness of the Alacran",0,0,1,0,0
758,"Cocobusi the Cross",0,"Cocobusi the Cross",0,0,1,0,1
759,"",0,"",0,0,0,0,0
760,"",0,"",0,0,0,0,0
761,"Fufulupa",0,"Fufulupa",0,0,1,0,1
762,"Baldewyn",0,"Baldewyn",0,0,1,0,1
763,"Ser Eolande Quiveron",0,"Ser Eolande Quiveron",0,0,1,0,1
764,"",0,"",0,0,0,0,0
765,"soulsucker imp",0,"soulsucker imps",0,0,1,0,0
766,"seemingly ordinary imp",0,"seemingly ordinary imps",0,0,1,0,0
767,"stalwart swordsman",0,"stalwart swordsmen",0,0,1,0,0
768,"Galfrid the Gallant",0,"Galfrid the Gallant",0,1,1,0,1
769,"",0,"",0,0,0,0,0
770,"",0,"",0,0,0,0,0
771,"",0,"",0,0,0,0,0
772,"",0,"",0,0,0,0,0
773,"",0,"",0,0,0,0,0
774,"",0,"",0,0,0,0,0
775,"",0,"",0,0,0,0,0
776,"軍曹",0,"",0,0,1,0,0
777,"二等兵A",0,"",0,0,1,0,0
778,"二等兵B",0,"",0,0,1,0,0
779,"二等兵C",0,"",0,0,1,0,0
780,"chocobo",0,"chocobos",0,0,1,0,0
781,"void jumper",0,"void jumpers",0,0,1,0,0
782,"void herald",0,"void heralds",0,0,1,0,0
783,"void dross",0,"void dross",0,0,1,0,0
784,"feral croc",0,"feral crocs",0,0,1,0,0
785,"giant logger",0,"giant loggers",0,0,1,0,0
786,"giant lugger",0,"giant luggers",0,0,1,0,0
787,"giant reader",0,"giant readers",0,0,1,0,0
788,"biast",0,"biasts",0,0,1,0,0
789,"hippogryph",0,"hippogryphs",0,0,1,0,0
790,"hippocerf",0,"hippocerfs",0,0,1,0,0
791,"snowstorm yeti",0,"snowstorm yetis",0,0,1,0,0
792,"yeti",0,"yetis",0,0,1,0,0
793,"hapalit",0,"hapalits",0,0,1,0,0
794,"redhorn ogre",0,"redhorn ogres",0,0,1,0,0
795,"ornery karakul",0,"ornery karakuls",0,1,1,0,0
796,"wold wolf",0,"wold wolves",0,0,1,0,0
797,"キラーマシン",0,"",0,0,1,0,0
798,"",0,"",0,0,0,0,0
799,"",0,"",0,0,0,0,0
800,"",0,"",0,0,0,0,0
801,"帝国兵隊長",0,"",0,0,1,0,0
802,"",0,"",0,0,0,0,0
803,"",0,"",0,0,0,0,0
804,"",0,"",0,0,0,0,0
805,"",0,"",0,0,0,0,0
806,"",0,"",0,0,0,0,0
807,"",0,"",0,0,0,0,0
808,"",0,"",0,0,0,0,0
809,"",0,"",0,0,0,0,0
810,"",0,"",0,0,0,0,0
811,"Ahtzapfyn the Absorbed",0,"Ahtzapfyn the Absorbed",0,0,1,0,1
812,"silent lackey",0,"silent lackeys",0,0,1,0,0
813,"Mamool Ja mercenary",0,"Mamool Ja mercenaries",0,0,1,0,0
814,"Mamool Ja mercenary head",0,"Mamool Ja mercenary heads",0,0,1,0,0
815,"Storm Captain Ghimthota Sthalmoenwyn",0,"Storm Captain Ghimthota Sthalmoenwyn",0,0,1,0,1
816,"Storm Private C'nangho Enah",0,"Storm Private C'nangho Enah",0,0,1,1,1
817,"silent lackey",0,"silent lackeys",0,0,1,0,0
818,"Mamool Ja mercenary",0,"Mamool Ja mercenaries",0,0,1,0,0
819,"",0,"",0,0,0,0,0
820,"valefor",0,"valefors",0,0,1,0,0
821,"valar",0,"valars",0,0,1,0,0
822,"greater demon",0,"greater demons",0,0,1,0,0
823,"Chuchuto Brightstar",0,"Chuchuto Brightstar",0,0,1,1,1
824,"Solkwyb the Enlightened",0,"Solkwyb the Enlightened",0,0,1,1,1
825,"molting megalocrab",0,"molting megalocrabs",0,0,1,0,0
826,"Broenbhar Rocksplitter",0,"Broenbhar Rocksplitter",0,0,1,0,1
827,"island megalocrab",0,"island megalocrabs",0,1,1,0,0
828,"Rurukuta Tornstar",0,"Rurukuta Tornstar",0,0,1,0,1
829,"Alacran bloodhound",0,"Alacran bloodhounds",0,1,1,0,0
830,"Alacran war hound",0,"Alacran war hounds",0,1,1,0,0
831,"bastet",0,"bastets",0,0,1,0,0
832,"",0,"",0,0,0,0,0
833,"pack jackal",0,"pack jackals",0,0,1,0,0
834,"scarred jackal",0,"scarred jackals",0,0,1,0,0
835,"pack jackal",0,"pack jackals",0,0,1,0,0
836,"Glazrael Saltwind",0,"Glazrael Saltwind",0,0,1,0,1
837,"familiar marauder",0,"familiar marauders",0,0,1,0,0
838,"able-bodied ambusher",0,"able-bodied ambushers",0,1,1,0,0
839,"nameless attacker",0,"nameless attackers",0,0,1,0,0
840,"Baron von Quiveron III Esquire",0,"Baron von Quiveron III Esquire",0,0,1,0,1
841,"Mormo",0,"Mormo",0,0,1,1,1
842,"Cocobygo the Craven",0,"Cocobygo the Craven",0,0,1,0,1
843,"Cocobani the Cold",0,"Cocobani the Cold",0,0,1,0,1
844,"Cocobezi the Contemplative",0,"Cocobezi the Contemplative",0,0,1,0,1
845,"Cocoboha the Curt",0,"Cocoboha the Curt",0,0,1,0,1
846,"",0,"",0,0,0,0,0
847,"",0,"",0,0,0,0,0
848,"",0,"",0,0,0,0,0
849,"Menuis",0,"Menuis",0,0,1,0,1
850,"Shearing Sheridan",0,"Shearing Sheridan",0,0,1,0,1
851,"Chupacabra",0,"Chupacabras",0,0,1,0,0
852,"Cuachac",0,"Cuachac",0,0,1,0,1
853,"Ahctstymm Shadowlurker",0,"Ahctstymm Shadowlurker",0,0,1,0,1
854,"Anselm Larkscall",0,"Anselm Larkscall",0,0,1,0,1
855,"Fiebras the Dull",0,"Fiebras the Dull",0,0,1,0,1
856,"426th Order Pickman Bu Ga",0,"426th Order Pickman Bu Ga",0,0,1,0,1
857,"Padfoot",0,"Padfoot",0,0,1,0,1
858,"Kokoroon Quickfingers",0,"Kokoroon Quickfingers",0,0,1,0,1
859,"Gluttonous Gertrude",0,"Gluttonous Gertrude",0,0,1,1,1
860,"Old Six-arms",0,"Old Six-arms",0,0,1,0,1
861,"Barometz",0,"Barometz",0,0,1,0,1
862,"Tryptix Stumblemox",0,"Tryptix Stumblemox",0,0,1,0,1
863,"Brollachan",0,"Brollachan",0,0,1,0,1
864,"Aipaloovik",0,"Aipaloovik",0,0,1,0,1
865,"doomed gigantoad",0,"doomed gigantoads",0,0,1,0,0
866,"Cactuar Jack",0,"Cactuar Jack",0,0,1,0,1
867,"Bubbly Bernie",0,"Bubbly Bernie",0,0,1,0,1
868,"Crier Briareos",0,"Crier Briareos",0,0,1,0,1
869,"Daddy Longlegs",0,"Daddy Longlegs",0,0,1,0,1
870,"Grishild the Ungood",0,"Grishild the Ungood",0,0,1,0,1
871,"Guguroon Wetnose",0,"Guguroon Wetnose",0,0,1,0,1
872,"Babaroon Halfshell",0,"Babaroon Halfshell",0,0,1,0,1
873,"Vodyanoi",0,"Vodyanoi",0,0,1,0,1
874,"Spitfire",0,"Spitfire",0,0,1,0,1
875,"nest commander",0,"nest commanders",0,0,1,0,0
876,"Glassjaw Nazagg Gah",0,"Glassjaw Nazagg Gah",0,0,1,0,1
877,"Undertaker",0,"Undertaker",0,0,1,0,0
878,"Gossamer",0,"Gossamer",0,0,1,0,1
879,"elder longhorn",0,"elder longhorns",0,1,1,0,0
880,"longhorn billygoat",0,"longhorn billygoats",0,0,1,0,0
881,"longhorn nannygoat",0,"longhorn nannygoats",0,0,1,0,0
882,"Gisfrid the Grinder",0,"Gisfrid the Grinder",0,0,1,0,1
883,"Milleuda the Slitter",0,"Milleuda the Slitter",0,0,1,1,1
884,"Blackbile Maladd Chah",0,"Blackbile Maladd Chah",0,0,1,0,1
885,"Ulhuadshi",0,"Ulhuadshi",0,0,1,0,1
886,"Simurgh",0,"Simurgh",0,0,1,0,1
887,"Odin",0,"Odin",0,0,1,0,1
888,"U'lamana",0,"U'lamana",0,0,1,1,1
889,"ranger of the Drake",0,"rangers of the Drake",0,0,1,1,0
890,"healer of the Drake",0,"healers of the Drake",0,0,1,1,0
891,"cute courtesan",0,"cute courtesans",0,0,1,1,0
892,"Maelstrom recruit",0,"Maelstrom recruits",0,0,1,0,0
893,"king wespe",0,"king wespes",0,0,1,0,0
